cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
6469	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
6524	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
6598	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7470	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7471	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7472	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7474	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7478	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7491	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7492	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7495	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7497	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7499	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7500	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7504	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7506	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7509	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7515	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7520	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7526	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7537	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7538	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7545	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7559	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7640	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7715	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
7783	31	80		0.9875		0.9875		0.9875		0.9875		0.9875		0.9875
438	S108	1	no matches		no matches		no matches		no matches		no matches		no matches	
440	S109	1	no matches		no matches		no matches		no matches		no matches		no matches	
442	S110	1	no matches		no matches		no matches		no matches		no matches		no matches	
447	S111	1	no matches		no matches		no matches		no matches		no matches		no matches	
448	S112	1	no matches		no matches		no matches		no matches		no matches		no matches	
450	S113	1	no matches		no matches		no matches		no matches		no matches		no matches	
451	S114	1	no matches		no matches		no matches		no matches		no matches		no matches	
452	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
650	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
1033	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
1061	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
1185	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
1269	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
1641	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
2334	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
2337	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
2341	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
2912	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
2915	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
2920	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
2942	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
3575	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
3833	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
4267	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
4275	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
4523	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
4946	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
5889	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
6010	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
7716	49	23		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086		0.7391304347826086
453	171	2		1.0		1.0		1.0		1.0		1.0		1.0
2667	171	2		1.0		1.0		1.0		1.0		1.0		1.0
455	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
502	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
510	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
514	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
520	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
523	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
540	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
542	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
545	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
554	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
562	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
573	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
578	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
584	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
663	72	100		0.9793333333333334		0.9793333333333334		0.9793333333333334		0.9835555555555555		0.9793333333333334		0.9793333333333334
